APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name,quarter,combination_label
Nandura,gram,2016,February,2703,3765,4238,4232.0,2016-02-01,Buldhana,Maharashtra,1,Nandura:gram
Nandura,gram,2016,March,2451,3914,4324,4324.0,2016-03-01,Buldhana,Maharashtra,1,Nandura:gram
Nandura,gram,2016,April,1296,4702,5320,5320.0,2016-04-01,Buldhana,Maharashtra,2,Nandura:gram
Nandura,gram,2016,May,895,5042,5617,5599.0,2016-05-01,Buldhana,Maharashtra,2,Nandura:gram
Nandura,gram,2016,June,454,5821,6513,6478.0,2016-06-01,Buldhana,Maharashtra,2,Nandura:gram
Nandura,gram,2016,July,120,6598,7463,7438.0,2016-07-01,Buldhana,Maharashtra,3,Nandura:gram
Nandura,gram,2016,August,93,5730,6485,6485.0,2016-08-01,Buldhana,Maharashtra,3,Nandura:gram
Nandura,gram,2016,September,123,5536,6756,6756.0,2016-09-01,Buldhana,Maharashtra,3,Nandura:gram
Nandura,gram,2016,October,250,8079,9277,8564.5,2016-10-01,Buldhana,Maharashtra,4,Nandura:gram
Nandura,gram,2016,November,69,7664,8270,8254.0,2016-11-01,Buldhana,Maharashtra,4,Nandura:gram
Nandura,pigeon pea (tur),2014,September,2892,4361,4916,4674.0,2014-09-01,Buldhana,Maharashtra,3,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2014,October,452,4406,5022,4756.0,2014-10-01,Buldhana,Maharashtra,4,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2014,November,531,4506,5024,4820.0,2014-11-01,Buldhana,Maharashtra,4,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2014,December,128,4027,4493,4308.0,2014-12-01,Buldhana,Maharashtra,4,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2015,January,4393,4568,5122,4897.0,2015-01-01,Buldhana,Maharashtra,1,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2015,February,17981,5090,5938,5648.0,2015-02-01,Buldhana,Maharashtra,1,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2015,March,9329,4941,6069,5664.0,2015-03-01,Buldhana,Maharashtra,1,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2015,April,11175,5362,6720,6237.0,2015-04-01,Buldhana,Maharashtra,2,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2015,May,4176,5497,7220,6534.0,2015-05-01,Buldhana,Maharashtra,2,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2015,June,2533,5686,7288,6869.0,2015-06-01,Buldhana,Maharashtra,2,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2015,July,736,5986,7273,7234.0,2015-07-01,Buldhana,Maharashtra,3,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2015,August,773,6967,8980,8976.0,2015-08-01,Buldhana,Maharashtra,3,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2015,September,235,7490,9152,9152.0,2015-09-01,Buldhana,Maharashtra,3,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2015,October,161,8831,11015,11015.0,2015-10-01,Buldhana,Maharashtra,4,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2015,November,25,7304,8393,8393.0,2015-11-01,Buldhana,Maharashtra,4,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2015,December,3014,7350,9010,9010.0,2015-12-01,Buldhana,Maharashtra,4,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2016,January,23229,7991,9190,9188.0,2016-01-01,Buldhana,Maharashtra,1,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2016,February,10825,7520,8428,8428.0,2016-02-01,Buldhana,Maharashtra,1,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2016,March,4515,7706,8347,8347.0,2016-03-01,Buldhana,Maharashtra,1,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2016,April,4975,8543,9166,9166.0,2016-04-01,Buldhana,Maharashtra,2,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2016,May,4875,8510,8920,8911.0,2016-05-01,Buldhana,Maharashtra,2,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2016,June,4126,8373,8929,8899.0,2016-06-01,Buldhana,Maharashtra,2,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2016,July,1935,7900,8437,8432.0,2016-07-01,Buldhana,Maharashtra,3,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2016,August,2112,5868,6488,6488.0,2016-08-01,Buldhana,Maharashtra,3,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2016,September,2050,5694,6752,6752.0,2016-09-01,Buldhana,Maharashtra,3,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2016,October,2507,5905,6641,6641.0,2016-10-01,Buldhana,Maharashtra,4,Nandura:pigeon pea (tur)
Nandura,pigeon pea (tur),2016,November,439,5153,5649,5649.0,2016-11-01,Buldhana,Maharashtra,4,Nandura:pigeon pea (tur)
Nandura,black gram,2014,September,5,4500,5750,5200.0,2014-09-01,Buldhana,Maharashtra,3,Nandura:black gram
Nandura,black gram,2014,October,917,4366,4819,4621.0,2014-10-01,Buldhana,Maharashtra,4,Nandura:black gram
Nandura,black gram,2014,November,384,4646,5172,4961.0,2014-11-01,Buldhana,Maharashtra,4,Nandura:black gram
Nandura,black gram,2014,December,160,4752,5364,5121.0,2014-12-01,Buldhana,Maharashtra,4,Nandura:black gram
Nandura,black gram,2015,January,79,4960,5595,5336.0,2015-01-01,Buldhana,Maharashtra,1,Nandura:black gram
Nandura,black gram,2015,February,72,4747,5302,5102.0,2015-02-01,Buldhana,Maharashtra,1,Nandura:black gram
Nandura,black gram,2015,March,8,5033,5267,5167.0,2015-03-01,Buldhana,Maharashtra,1,Nandura:black gram
Nandura,black gram,2015,April,9,5500,5883,5768.0,2015-04-01,Buldhana,Maharashtra,2,Nandura:black gram
Nandura,black gram,2015,May,28,6396,6912,6681.0,2015-05-01,Buldhana,Maharashtra,2,Nandura:black gram
Nandura,black gram,2015,June,29,6820,7941,7661.0,2015-06-01,Buldhana,Maharashtra,2,Nandura:black gram
Nandura,black gram,2015,July,8,6588,6963,6938.0,2015-07-01,Buldhana,Maharashtra,3,Nandura:black gram
Nandura,black gram,2015,August,11,6986,7157,7157.0,2015-08-01,Buldhana,Maharashtra,3,Nandura:black gram
Nandura,black gram,2015,September,276,7399,8812,8812.0,2015-09-01,Buldhana,Maharashtra,3,Nandura:black gram
Nandura,black gram,2015,October,270,8792,11417,11417.0,2015-10-01,Buldhana,Maharashtra,4,Nandura:black gram
Nandura,black gram,2015,November,57,8046,9502,9502.0,2015-11-01,Buldhana,Maharashtra,4,Nandura:black gram
Nandura,black gram,2015,December,49,8661,9967,9967.0,2015-12-01,Buldhana,Maharashtra,4,Nandura:black gram
Nandura,black gram,2016,January,10,8801,9563,9563.0,2016-01-01,Buldhana,Maharashtra,1,Nandura:black gram
Nandura,black gram,2016,February,1,6000,6000,6000.0,2016-02-01,Buldhana,Maharashtra,1,Nandura:black gram
Nandura,black gram,2016,March,1,6666,6666,6666.0,2016-03-01,Buldhana,Maharashtra,1,Nandura:black gram
Nandura,black gram,2016,April,3,9400,10150,10150.0,2016-04-01,Buldhana,Maharashtra,2,Nandura:black gram
Nandura,black gram,2016,May,3,11417,11417,11417.0,2016-05-01,Buldhana,Maharashtra,2,Nandura:black gram
Nandura,black gram,2016,June,18,10806,12069,12069.0,2016-06-01,Buldhana,Maharashtra,2,Nandura:black gram
Nandura,black gram,2016,July,6,8783,9000,9000.0,2016-07-01,Buldhana,Maharashtra,3,Nandura:black gram
Nandura,black gram,2016,August,4,7733,8033,8033.0,2016-08-01,Buldhana,Maharashtra,3,Nandura:black gram
Nandura,black gram,2016,September,1338,5870,7178,7178.0,2016-09-01,Buldhana,Maharashtra,3,Nandura:black gram
Nandura,black gram,2016,October,1837,5582,7360,7360.0,2016-10-01,Buldhana,Maharashtra,4,Nandura:black gram
Nandura,black gram,2016,November,308,5062,6838,6838.0,2016-11-01,Buldhana,Maharashtra,4,Nandura:black gram
Nandura,soybean,2014,September,786,2946,3342,3171.0,2014-09-01,Buldhana,Maharashtra,3,Nandura:soybean
Nandura,soybean,2014,October,3879,2725,3134,2963.0,2014-10-01,Buldhana,Maharashtra,4,Nandura:soybean
Nandura,soybean,2014,November,24448,2950,3321,3182.0,2014-11-01,Buldhana,Maharashtra,4,Nandura:soybean
Nandura,soybean,2014,December,4869,2967,3336,3199.0,2014-12-01,Buldhana,Maharashtra,4,Nandura:soybean
Nandura,soybean,2015,January,5672,2987,3305,3214.0,2015-01-01,Buldhana,Maharashtra,1,Nandura:soybean
Nandura,soybean,2015,February,4224,2898,3309,3155.0,2015-02-01,Buldhana,Maharashtra,1,Nandura:soybean
Nandura,soybean,2015,March,3043,2891,3267,3132.0,2015-03-01,Buldhana,Maharashtra,1,Nandura:soybean
Nandura,soybean,2015,April,3891,3180,3638,3447.0,2015-04-01,Buldhana,Maharashtra,2,Nandura:soybean
Nandura,soybean,2015,May,2122,3272,3832,3629.0,2015-05-01,Buldhana,Maharashtra,2,Nandura:soybean
Nandura,soybean,2015,June,3574,3209,3577,3459.0,2015-06-01,Buldhana,Maharashtra,2,Nandura:soybean
Nandura,soybean,2015,July,2161,3097,3461,3435.0,2015-07-01,Buldhana,Maharashtra,3,Nandura:soybean
Nandura,soybean,2015,August,1998,2971,3319,3305.0,2015-08-01,Buldhana,Maharashtra,3,Nandura:soybean
Nandura,soybean,2015,September,2141,2940,3338,3338.0,2015-09-01,Buldhana,Maharashtra,3,Nandura:soybean
Nandura,soybean,2015,October,13545,3181,3826,3826.0,2015-10-01,Buldhana,Maharashtra,4,Nandura:soybean
Nandura,soybean,2015,November,13739,3243,3811,3811.0,2015-11-01,Buldhana,Maharashtra,4,Nandura:soybean
Nandura,soybean,2015,December,7574,3080,3700,3700.0,2015-12-01,Buldhana,Maharashtra,4,Nandura:soybean
Nandura,soybean,2016,January,4124,3072,3660,3660.0,2016-01-01,Buldhana,Maharashtra,1,Nandura:soybean
Nandura,soybean,2016,February,2511,3061,3611,3611.0,2016-02-01,Buldhana,Maharashtra,1,Nandura:soybean
Nandura,soybean,2016,March,1283,3130,3667,3658.0,2016-03-01,Buldhana,Maharashtra,1,Nandura:soybean
Nandura,soybean,2016,April,2208,3504,3907,3899.0,2016-04-01,Buldhana,Maharashtra,2,Nandura:soybean
Nandura,soybean,2016,May,1754,3305,3811,3801.0,2016-05-01,Buldhana,Maharashtra,2,Nandura:soybean
Nandura,soybean,2016,June,1816,3292,3807,3791.0,2016-06-01,Buldhana,Maharashtra,2,Nandura:soybean
Nandura,soybean,2016,July,580,3067,3534,3511.0,2016-07-01,Buldhana,Maharashtra,3,Nandura:soybean
Nandura,soybean,2016,August,928,2973,3396,3396.0,2016-08-01,Buldhana,Maharashtra,3,Nandura:soybean
Nandura,soybean,2016,September,917,2855,3227,3221.0,2016-09-01,Buldhana,Maharashtra,3,Nandura:soybean
Nandura,soybean,2016,October,21296,2249,2870,2870.0,2016-10-01,Buldhana,Maharashtra,4,Nandura:soybean
Nandura,soybean,2016,November,19597,2490,2820,2820.0,2016-11-01,Buldhana,Maharashtra,4,Nandura:soybean
Nandura,sesamum,2014,September,10,8883,10700,9582.25,2014-09-01,Buldhana,Maharashtra,3,Nandura:sesamum
Nandura,sesamum,2014,October,30,8756,9588,9300.0,2014-10-01,Buldhana,Maharashtra,4,Nandura:sesamum
Nandura,sesamum,2014,November,54,9897,11639,9582.25,2014-11-01,Buldhana,Maharashtra,4,Nandura:sesamum
Nandura,sesamum,2014,December,71,9821,11093,9582.25,2014-12-01,Buldhana,Maharashtra,4,Nandura:sesamum
Nandura,sesamum,2015,January,125,8106,9350,8878.0,2015-01-01,Buldhana,Maharashtra,1,Nandura:sesamum
Nandura,sesamum,2015,February,3,7000,7275,7176.0,2015-02-01,Buldhana,Maharashtra,1,Nandura:sesamum
Nandura,sesamum,2015,March,6,6500,6750,6650.0,2015-03-01,Buldhana,Maharashtra,1,Nandura:sesamum
Nandura,sesamum,2015,April,3,7000,8000,7800.0,2015-04-01,Buldhana,Maharashtra,2,Nandura:sesamum
Nandura,sesamum,2015,May,24,6469,6954,6791.0,2015-05-01,Buldhana,Maharashtra,2,Nandura:sesamum
Nandura,sesamum,2015,June,20,6457,6954,6814.0,2015-06-01,Buldhana,Maharashtra,2,Nandura:sesamum
Nandura,sesamum,2015,July,9,6595,6793,6771.0,2015-07-01,Buldhana,Maharashtra,3,Nandura:sesamum
Nandura,sesamum,2015,August,8,6983,7250,7250.0,2015-08-01,Buldhana,Maharashtra,3,Nandura:sesamum
Nandura,sesamum,2015,September,21,6013,6813,6813.0,2015-09-01,Buldhana,Maharashtra,3,Nandura:sesamum
Nandura,sesamum,2015,October,104,5587,6832,6823.0,2015-10-01,Buldhana,Maharashtra,4,Nandura:sesamum
Nandura,sesamum,2015,November,45,5721,6996,6996.0,2015-11-01,Buldhana,Maharashtra,4,Nandura:sesamum
Nandura,sesamum,2015,December,90,5639,6899,6899.0,2015-12-01,Buldhana,Maharashtra,4,Nandura:sesamum
Nandura,sesamum,2016,January,95,4376,5400,5400.0,2016-01-01,Buldhana,Maharashtra,1,Nandura:sesamum
Nandura,sesamum,2016,February,7,5076,5176,5176.0,2016-02-01,Buldhana,Maharashtra,1,Nandura:sesamum
Nandura,sesamum,2016,March,16,4863,4913,4913.0,2016-03-01,Buldhana,Maharashtra,1,Nandura:sesamum
Nandura,sesamum,2016,April,10,5597,5647,5647.0,2016-04-01,Buldhana,Maharashtra,2,Nandura:sesamum
Nandura,sesamum,2016,May,19,5778,6063,6063.0,2016-05-01,Buldhana,Maharashtra,2,Nandura:sesamum
Nandura,sesamum,2016,June,8,5450,5650,5650.0,2016-06-01,Buldhana,Maharashtra,2,Nandura:sesamum
Nandura,sesamum,2016,July,8,4250,4600,4550.0,2016-07-01,Buldhana,Maharashtra,3,Nandura:sesamum
Nandura,sesamum,2016,August,2,5088,5088,5088.0,2016-08-01,Buldhana,Maharashtra,3,Nandura:sesamum
Nandura,sesamum,2016,September,12,5360,5620,5620.0,2016-09-01,Buldhana,Maharashtra,3,Nandura:sesamum
Nandura,sesamum,2016,October,60,4796,5362,5362.0,2016-10-01,Buldhana,Maharashtra,4,Nandura:sesamum
Nandura,sesamum,2016,November,15,4784,5967,5700.0,2016-11-01,Buldhana,Maharashtra,4,Nandura:sesamum
Shegaon,wheat(husked),2014,September,815,1428,1511,1471.0,2014-09-01,Buldhana,Maharashtra,3,Shegaon:wheat(husked)
Shegaon,wheat(husked),2014,October,590,1329,1482,1404.0,2014-10-01,Buldhana,Maharashtra,4,Shegaon:wheat(husked)
Shegaon,wheat(husked),2014,November,424,1351,1480,1442.0,2014-11-01,Buldhana,Maharashtra,4,Shegaon:wheat(husked)
Shegaon,wheat(husked),2014,December,251,1334,1447,1393.0,2014-12-01,Buldhana,Maharashtra,4,Shegaon:wheat(husked)
Shegaon,wheat(husked),2015,January,297,1360,1466,1425.0,2015-01-01,Buldhana,Maharashtra,1,Shegaon:wheat(husked)
Shegaon,wheat(husked),2015,February,212,1391,1501,1462.0,2015-02-01,Buldhana,Maharashtra,1,Shegaon:wheat(husked)
Shegaon,wheat(husked),2015,March,1603,1334,1503,1424.0,2015-03-01,Buldhana,Maharashtra,1,Shegaon:wheat(husked)
Shegaon,wheat(husked),2015,April,1525,1221,1526,1452.0,2015-04-01,Buldhana,Maharashtra,2,Shegaon:wheat(husked)
Shegaon,wheat(husked),2015,May,910,1189,1500,1461.0,2015-05-01,Buldhana,Maharashtra,2,Shegaon:wheat(husked)
Shegaon,wheat(husked),2015,June,556,1220,1538,1514.0,2015-06-01,Buldhana,Maharashtra,2,Shegaon:wheat(husked)
Shegaon,wheat(husked),2015,July,259,1347,1514,1469.0,2015-07-01,Buldhana,Maharashtra,3,Shegaon:wheat(husked)
Shegaon,wheat(husked),2015,August,353,1343,1512,1470.0,2015-08-01,Buldhana,Maharashtra,3,Shegaon:wheat(husked)
Shegaon,wheat(husked),2015,September,439,1277,1482,1465.0,2015-09-01,Buldhana,Maharashtra,3,Shegaon:wheat(husked)
Shegaon,wheat(husked),2015,October,392,1335,1515,1470.0,2015-10-01,Buldhana,Maharashtra,4,Shegaon:wheat(husked)
Shegaon,wheat(husked),2015,November,196,1382,1542,1489.0,2015-11-01,Buldhana,Maharashtra,4,Shegaon:wheat(husked)
Shegaon,wheat(husked),2015,December,106,1459,1550,1494.0,2015-12-01,Buldhana,Maharashtra,4,Shegaon:wheat(husked)
Shegaon,wheat(husked),2016,January,64,1481,1544,1514.0,2016-01-01,Buldhana,Maharashtra,1,Shegaon:wheat(husked)
Shegaon,wheat(husked),2016,February,83,1436,1523,1477.0,2016-02-01,Buldhana,Maharashtra,1,Shegaon:wheat(husked)
Shegaon,wheat(husked),2016,March,141,1490,1706,1595.0,2016-03-01,Buldhana,Maharashtra,1,Shegaon:wheat(husked)
Shegaon,wheat(husked),2016,April,892,1493,1851,1660.0,2016-04-01,Buldhana,Maharashtra,2,Shegaon:wheat(husked)
Shegaon,wheat(husked),2016,May,736,1532,1827,1633.0,2016-05-01,Buldhana,Maharashtra,2,Shegaon:wheat(husked)
Shegaon,wheat(husked),2016,June,277,1561,1847,1641.0,2016-06-01,Buldhana,Maharashtra,2,Shegaon:wheat(husked)
Shegaon,wheat(husked),2016,July,113,1576,1724,1621.0,2016-07-01,Buldhana,Maharashtra,3,Shegaon:wheat(husked)
Shegaon,wheat(husked),2016,August,187,1517,1705,1603.0,2016-08-01,Buldhana,Maharashtra,3,Shegaon:wheat(husked)
Shegaon,wheat(husked),2016,September,256,1508,1714,1599.0,2016-09-01,Buldhana,Maharashtra,3,Shegaon:wheat(husked)
Shegaon,wheat(husked),2016,October,269,1504,1720,1610.0,2016-10-01,Buldhana,Maharashtra,4,Shegaon:wheat(husked)
Shegaon,wheat(husked),2016,November,89,1573,1718,1634.0,2016-11-01,Buldhana,Maharashtra,4,Shegaon:wheat(husked)
Shegaon,sorgum(jawar),2014,September,272,1132,1205,1177.0,2014-09-01,Buldhana,Maharashtra,3,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2014,October,400,1003,1063,1038.0,2014-10-01,Buldhana,Maharashtra,4,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2014,November,5543,1058,1351,1201.0,2014-11-01,Buldhana,Maharashtra,4,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2014,December,5895,1141,1393,1268.0,2014-12-01,Buldhana,Maharashtra,4,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2015,January,3256,1192,1440,1315.0,2015-01-01,Buldhana,Maharashtra,1,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2015,February,1698,1161,1413,1293.0,2015-02-01,Buldhana,Maharashtra,1,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2015,March,1223,1166,1402,1297.0,2015-03-01,Buldhana,Maharashtra,1,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2015,April,1897,1096,1324,1212.0,2015-04-01,Buldhana,Maharashtra,2,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2015,May,996,1016,1233,1127.0,2015-05-01,Buldhana,Maharashtra,2,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2015,June,852,1002,1198,1101.0,2015-06-01,Buldhana,Maharashtra,2,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2015,July,329,1025,1206,1115.0,2015-07-01,Buldhana,Maharashtra,3,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2015,August,338,1115,1274,1195.0,2015-08-01,Buldhana,Maharashtra,3,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2015,September,713,1574,1723,1625.5,2015-09-01,Buldhana,Maharashtra,3,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2015,October,1791,1127,1245,1186.0,2015-10-01,Buldhana,Maharashtra,4,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2015,November,1145,1203,1333,1268.0,2015-11-01,Buldhana,Maharashtra,4,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2015,December,823,1246,1402,1323.0,2015-12-01,Buldhana,Maharashtra,4,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2016,January,317,1210,1351,1290.0,2016-01-01,Buldhana,Maharashtra,1,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2016,February,307,1245,1349,1295.0,2016-02-01,Buldhana,Maharashtra,1,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2016,March,243,1299,1416,1355.0,2016-03-01,Buldhana,Maharashtra,1,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2016,April,571,1326,1463,1392.0,2016-04-01,Buldhana,Maharashtra,2,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2016,May,702,1323,1446,1378.0,2016-05-01,Buldhana,Maharashtra,2,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2016,June,495,1331,1463,1390.0,2016-06-01,Buldhana,Maharashtra,2,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2016,July,176,1411,1550,1492.0,2016-07-01,Buldhana,Maharashtra,3,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2016,August,349,1401,1524,1492.0,2016-08-01,Buldhana,Maharashtra,3,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2016,September,489,1404,1490,1458.0,2016-09-01,Buldhana,Maharashtra,3,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2016,October,835,1269,1378,1329.0,2016-10-01,Buldhana,Maharashtra,4,Shegaon:sorgum(jawar)
Shegaon,sorgum(jawar),2016,November,4071,1244,1466,1360.0,2016-11-01,Buldhana,Maharashtra,4,Shegaon:sorgum(jawar)
Shegaon,maize,2014,November,34,1025,1025,1025.0,2014-11-01,Buldhana,Maharashtra,4,Shegaon:maize
Shegaon,maize,2014,December,69,955,995,975.0,2014-12-01,Buldhana,Maharashtra,4,Shegaon:maize
Shegaon,maize,2015,January,10,1000,1000,1000.0,2015-01-01,Buldhana,Maharashtra,1,Shegaon:maize
Shegaon,maize,2015,February,5,850,850,850.0,2015-02-01,Buldhana,Maharashtra,1,Shegaon:maize
Shegaon,maize,2015,March,12,950,950,950.0,2015-03-01,Buldhana,Maharashtra,1,Shegaon:maize
Shegaon,maize,2015,April,3,1200,1200,1200.0,2015-04-01,Buldhana,Maharashtra,2,Shegaon:maize
Shegaon,maize,2015,May,53,998,1065,1032.0,2015-05-01,Buldhana,Maharashtra,2,Shegaon:maize
Shegaon,maize,2015,June,66,903,949,938.0,2015-06-01,Buldhana,Maharashtra,2,Shegaon:maize
Shegaon,maize,2015,July,7,1145,1175,1160.0,2015-07-01,Buldhana,Maharashtra,3,Shegaon:maize
Shegaon,maize,2015,August,5,1050,1050,1050.0,2015-08-01,Buldhana,Maharashtra,3,Shegaon:maize
Shegaon,maize,2015,September,2,1250,1250,1250.0,2015-09-01,Buldhana,Maharashtra,3,Shegaon:maize
Shegaon,maize,2015,October,1,900,900,900.0,2015-10-01,Buldhana,Maharashtra,4,Shegaon:maize
Shegaon,maize,2015,November,2,1203,1203,1203.0,2015-11-01,Buldhana,Maharashtra,4,Shegaon:maize
Shegaon,maize,2015,December,44,1144,1144,1144.0,2015-12-01,Buldhana,Maharashtra,4,Shegaon:maize
Shegaon,maize,2016,January,85,1172,1224,1224.0,2016-01-01,Buldhana,Maharashtra,1,Shegaon:maize
Shegaon,maize,2016,February,47,1144,1144,1144.0,2016-02-01,Buldhana,Maharashtra,1,Shegaon:maize
Shegaon,maize,2016,March,58,1151,1151,1151.0,2016-03-01,Buldhana,Maharashtra,1,Shegaon:maize
Shegaon,maize,2016,April,43,1213,1230,1222.0,2016-04-01,Buldhana,Maharashtra,2,Shegaon:maize
Shegaon,maize,2016,May,70,1154,1154,1154.0,2016-05-01,Buldhana,Maharashtra,2,Shegaon:maize
Shegaon,maize,2016,June,29,1383,1400,1383.0,2016-06-01,Buldhana,Maharashtra,2,Shegaon:maize
Shegaon,maize,2016,July,3,1150,1150,1150.0,2016-07-01,Buldhana,Maharashtra,3,Shegaon:maize
Shegaon,maize,2016,August,13,1448,1448,1448.0,2016-08-01,Buldhana,Maharashtra,3,Shegaon:maize
Shegaon,maize,2016,November,26,1025,1025,1025.0,2016-11-01,Buldhana,Maharashtra,4,Shegaon:maize
Shegaon,gram,2014,September,611,2198,2660,2431.0,2014-09-01,Buldhana,Maharashtra,3,Shegaon:gram
Shegaon,gram,2014,October,827,2189,2624,2407.0,2014-10-01,Buldhana,Maharashtra,4,Shegaon:gram
Shegaon,gram,2014,November,408,2250,2645,2452.0,2014-11-01,Buldhana,Maharashtra,4,Shegaon:gram
Shegaon,gram,2014,December,270,2381,2792,2585.0,2014-12-01,Buldhana,Maharashtra,4,Shegaon:gram
Shegaon,gram,2015,January,339,2384,3025,2724.0,2015-01-01,Buldhana,Maharashtra,1,Shegaon:gram
Shegaon,gram,2015,February,1449,2850,3394,3163.0,2015-02-01,Buldhana,Maharashtra,1,Shegaon:gram
Shegaon,gram,2015,March,3417,2989,3385,3207.0,2015-03-01,Buldhana,Maharashtra,1,Shegaon:gram
Shegaon,gram,2015,April,3367,3287,3852,3562.0,2015-04-01,Buldhana,Maharashtra,2,Shegaon:gram
Shegaon,gram,2015,May,1184,3917,4481,4214.0,2015-05-01,Buldhana,Maharashtra,2,Shegaon:gram
Shegaon,gram,2015,June,875,3654,4122,4014.0,2015-06-01,Buldhana,Maharashtra,2,Shegaon:gram
Shegaon,gram,2015,July,108,3523,3818,3677.0,2015-07-01,Buldhana,Maharashtra,3,Shegaon:gram
Shegaon,gram,2015,August,67,3896,4284,4100.0,2015-08-01,Buldhana,Maharashtra,3,Shegaon:gram
Shegaon,gram,2015,September,78,3921,4236,4122.0,2015-09-01,Buldhana,Maharashtra,3,Shegaon:gram
